,Leave Date,Depart Time (Leg 1),Airline(s),Travel Time,Origin,Destination,Price ($)
50,2023-04-21,1:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6541
51,2023-04-21,2:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6541
52,2023-04-21,4:55 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6541
53,2023-04-21,5:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6541
54,2023-04-21,5:10 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6541
55,2023-04-21,6:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6541
56,2023-04-21,3:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6863
57,2023-04-21,4:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6863
0,2023-04-21,7:45 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 2798
1,2023-04-21,5:35 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 2926
2,2023-04-21,5:45 AM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3209
3,2023-04-21,6:20 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 2926
4,2023-04-21,8:35 PM,VietJet Air,1 hr 15 min,SGN,DAD,HB 2926
5,2023-04-21,10:25 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3403
6,2023-04-21,3:40 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3579
7,2023-04-21,4:05 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3579
8,2023-04-21,7:35 AM,Vietnam Airlines,1 hr 25 min,SGN,DAD,HB 3821
9,2023-04-21,7:50 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3821
10,2023-04-21,9:20 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3821
11,2023-04-21,5:45 AM,Bamboo Airways,1 hr 20 min,SGN,DAD,HB 3933
12,2023-04-21,7:05 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 4041
13,2023-04-21,6:45 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 20 min,SGN,DAD,HB 4207
14,2023-04-21,11:30 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 4216
15,2023-04-21,9:35 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 4391
16,2023-04-21,9:50 AM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 4448
17,2023-04-21,8:20 PM,Bamboo Airways,1 hr 20 min,SGN,DAD,HB 4476
18,2023-04-21,1:45 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 25 min,SGN,DAD,HB 4497
19,2023-04-21,8:40 AM,Vietnam Airlines,1 hr 25 min,SGN,DAD,HB 4674
20,2023-04-21,8:45 AM,Bamboo Airways,1 hr 25 min,SGN,DAD,HB 4732
21,2023-04-21,7:10 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 4899
22,2023-04-21,12:05 PM,Vietnam Airlines,1 hr 35 min,SGN,DAD,HB 5089
